identifier,first_name,last_name,date_of_birth,address,city,zipcode,state,ssn,creditor,account,current_balance,sale_price
87fb498c5ee0ca702fce9d4ac9204d1b,Keith,Hunt,07/19/2011,0948 Smith Shoals Apt. 025,New Vincent,87050,AR,592-12-5546,Discover,HVOO5238208466198,7523.02,41.19
9ee996d4bfa03a5215ff6408c7e32c20,Scott,Cobb,04/09/1956,96706 Aaron Crossroad Suite 263,West Joshua,20100,ID,348-68-0299,VISA 19 digit,PTXC1397993461747,6723.58,30.9
628bd1a83204aaf459b03ad600273922,Christina,Brady,01/04/1940,88279 Beltran Cape Suite 596,Mathewshaven,13142,ID,515-37-5943,JCB 15 digit,TWMJ1253343501217,2592.1,20.29
493c99c8e97b2aabe0d92717d23b3fb4,Ricky,Wilson,01/15/1971,62509 Rose Trace Suite 671,Smithton,09935,NH,678-19-1082,VISA 16 digit,LDZB4273624932882,4995.47,26.18
ec22e47ef12f8dcd234679701ca0830a,Gregory,Eaton,02/15/2017,8997 Timothy Locks Suite 155,Amandabury,82738,MN,135-40-7417,Mastercard,QJVX4877777304134,2088.76,10.85
2ff2cb413988f70427d4016751be354c,Rebecca,Johnson,11/28/1919,614 Wallace Squares,East Carlosmouth,12323,DE,759-48-7794,Diners Club / Carte Blanche,OMEN0980883567071,1669.72,12.09
15505a02cf70860b0750e1b981393e2e,David,Salazar,06/02/1947,00972 Jennifer Extension Suite 557,New Davidburgh,06318,WA,715-52-9123,VISA 19 digit,ORLO6795855882738,4050.17,26.94
420188c165a0f4322fb58c516c71e3c8,Bradley,Rodriguez,03/19/1983,4037 Tonya Hollow Apt. 505,Port Joshuaview,92700,CA,743-46-8350,JCB 16 digit,VWZM7405729841075,6276.62,44.85
12ccecc239dabe223abb194f859e92ed,Sharon,Bauer,10/08/1997,4548 Wagner Fort Suite 815,Hensleybury,64921,VT,017-32-4841,Diners Club / Carte Blanche,JRFM6109428895325,7979.35,57.68
97b431952bd636c0779a54cf767e4994,Michelle,Hebert,08/19/1987,1323 Sawyer Road Apt. 639,Mariohaven,01955,KY,442-71-6717,Discover,PPIG1639458640775,3300.6,21.16
fb51c6868a3f52c978eec68b3cb9050c,Amanda,Cannon,04/15/1984,8438 Williams Harbors Suite 999,Annafurt,46521,SD,044-66-5091,JCB 16 digit,IXYU6397650241562,6296.4,25.85
822ff1688bc3e27fa5efbf5a9aff65db,Jerry,Martinez,03/28/1958,5750 Billy Parks Apt. 709,Hallmouth,89245,MS,299-61-4683,JCB 15 digit,IYNK7512056290907,2602.32,15.1
023f078de56f996ea2b3e9aa3837b069,Jeffrey,Robertson,05/02/1983,55621 Alexander Stream Suite 307,East Heathertown,24814,HI,662-65-5505,Maestro,REVA6633528282772,1063.09,7.51
cc7fce0783572d74aea91604834fe06d,Vanessa,Mcconnell,05/19/1984,3255 Christine Shoal,Port John,47718,VT,389-86-6472,JCB 16 digit,JVQX5552179878444,484.1,3.78
5170114953e377954ac38dc65824f36d,Daniel,Hess,09/26/1962,922 Bates Landing,Chelseytown,90192,DC,548-84-8753,JCB 16 digit,IYXD8603980517554,712.54,3.02
086357c0bcb80be3aa920ed6fd653fb2,Joseph,Cantrell,12/12/1972,6924 Ferguson Springs,Lake Kayla,38158,IA,727-67-3430,JCB 15 digit,CNBG3030558771631,7923.61,34.41
666572c3617fa50e5c71597319b57e45,Joseph,Little,04/06/1992,764 Cheyenne Crossing,Scottbury,02232,NH,884-04-4285,VISA 16 digit,JMVH8323035159223,7754.0,47.85
ea2c3ae690761c2ac4c7a99dd6140adb,Robert,Perry,10/16/1990,0580 Louis River Suite 674,Eugeneport,85150,WV,328-97-5209,JCB 16 digit,ICZO4830043260901,2875.19,17.5
72e88443d57032cabba472c8d51be288,Michael,Johnston,11/28/1947,86180 Mccoy Locks Suite 998,Port Deniseville,09522,TX,074-62-6089,Discover,GIHM4699909157308,5035.38,28.04
6c59d9ae215de21cd23a713fdf34c277,James,Riley,07/18/1950,374 Davis Mount Suite 143,Codyside,63751,ID,002-10-3003,Diners Club / Carte Blanche,RNNC2711013538843,2654.51,17.69
55119581f65a0a55919d6260670b9c1b,Joshua,Thomas,01/14/1995,1723 Craig Stravenue Apt. 121,Dukebury,41193,WI,087-28-0025,American Express,AJNF4475006483127,834.91,4.36
a32773a30f11476145ab59ecd351c103,Jake,Garrett,01/11/1948,59792 Andrew Plaza,Melissafort,66218,TN,105-57-9335,VISA 16 digit,LHHZ4144393775803,1900.43,8.22
fa137a7c18e424ae46ce4111ca1b0eb9,Nathan,Perkins,08/12/2000,852 Payne Village,Loganborough,50210,NJ,615-80-0561,VISA 16 digit,MZIT4429613829112,22.15,0.14
662f7e29d1b8127b3b05f334814e5839,Cynthia,Torres,12/17/2001,1153 Erika Shores,Lake Reneeberg,61568,WY,728-71-8645,JCB 16 digit,KMJH7119797260566,1600.6,8.46
cb882f8c909df817d7896cc9eda36524,Denise,Nguyen,02/21/1929,970 Austin Park Suite 389,Melissafort,45146,CA,577-15-7920,Discover,FWKI2928102816047,393.86,2.23
7b159c23d6126b7a41fb959c6822ebe1,Gina,Whitaker,01/03/1928,532 Herman Crossing,Danielstad,12560,MO,481-64-2319,VISA 16 digit,AJBX5199063126605,6123.54,36.02
1455a48e14354ae9b65329b19701c58b,Ashley,Carr,04/30/1917,771 Lopez Circle Apt. 296,Cooktown,13602,AZ,112-03-5434,Diners Club / Carte Blanche,HMZH0415554730770,6809.17,34.58
a9f31748f8d06b861845f2ec105e9c9e,Melissa,Alvarez,01/30/1973,04191 Walters Meadows,West Michael,75345,KY,227-84-8701,American Express,ZCEL7206927421215,395.23,2.88
39e136169d15395d19147049c17a28b0,Lance,Moss,08/29/1999,22073 Ramsey Wells Suite 845,New Kelly,92251,HI,440-50-1614,Mastercard,DYFA8796017046828,7810.86,49.46
4ecbdd07b5761cfd88615b0f120e8be5,Timothy,Ellis,12/25/2018,20239 David Flats,East Territon,76090,ME,065-22-4805,Maestro,JMGJ4379631977571,3472.02,20.06
7f6bc9258a904283649e420dfbb422a3,Melanie,Manning,06/04/1979,282 Green Summit,Waltersshire,29483,GA,368-23-1936,VISA 16 digit,GLFC9829532414299,4855.18,31.69
289e510e26cbd8a502d97bf862c01eb2,Erik,Banks,07/24/2014,7472 Jason Drive,Alexanderland,63067,VA,589-36-1156,JCB 16 digit,VKGI3037781188420,3681.07,24.15
ad26f607a82b6d132c734f1daf04c2ee,Alexandra,Lee,06/07/1921,9611 Hernandez Row Suite 026,North Paul,63866,ID,067-34-8222,VISA 13 digit,JNDO5701061839496,561.3,2.31
95c7415f164704cc7ecc1b8f33e70d0c,Mathew,Warner,09/27/2016,094 Ryan Keys,Burkefort,71725,CT,155-36-9141,Diners Club / Carte Blanche,KDQF4308323332816,5072.17,29.77
b5bee0d7508acd8759b7daf42e610bc5,Keith,Mcfarland,06/27/1990,90298 Davis Ramp Suite 056,East Jonathonberg,14563,IA,025-74-2772,Discover,OSBJ2566508150093,4583.91,25.57
67296b0dcb40c4ee774dd6d866a15aa3,Carl,Hernandez,08/11/2015,7349 Jon Extensions,Lake Robertberg,60178,CA,597-66-1178,VISA 16 digit,CFYZ2210249014004,903.39,6.51
72f2597ec65a7dc2dd443c0493ec0be8,Stephanie,Harris,01/06/2003,69357 Fernandez Haven Suite 471,Loganton,95094,IN,037-67-4539,JCB 16 digit,ZINH0109350528555,492.0,2.16
3e6a64daa6119ed2effd8aeeb5e6e3fd,Savannah,Torres,01/15/1948,843 Anthony Lights,Fisherport,34223,NC,486-84-5419,JCB 15 digit,XEQS6148111676880,7357.01,47.86
3ac657d6f4405f5114c738116616263f,Kevin,Jackson,07/02/2000,383 Nathan Overpass,Lake Kyle,29525,VA,260-34-9585,JCB 16 digit,PLJZ2249790712175,6107.87,40.21
55cd47f83cb9e3b251d262d4ded6436d,Brett,Garcia,01/16/1966,61153 Courtney Tunnel,Ginafurt,62639,MS,186-21-0924,JCB 16 digit,SSEL6852245716422,3482.02,20.94
0118534b5123b22ae8ecf3fea234b406,Joshua,Thornton,02/23/1976,02926 Glass Underpass,South Richard,77244,MO,125-62-1515,JCB 16 digit,DWZS0918905262820,361.44,1.75
419cb7e51378d9c9583e8225bfcbb4c2,Edward,Foley,11/18/1928,1004 Kelly Parkways Suite 476,Bakerside,78091,GA,422-75-8567,Mastercard,KPRE1725274595609,1988.85,9.75
b012c460418760d51ba237ddb0401906,Joy,Cardenas,02/13/1961,320 Davis Viaduct Apt. 335,North Desireefurt,90346,AR,268-81-9072,VISA 16 digit,SUTW7896685305807,6305.67,32.38
ca67f13a62ba38c28d70dc7f1f18237f,Elizabeth,Brown,08/03/2018,335 Rios Isle,Port Sydneyport,85797,NV,881-26-6480,VISA 19 digit,SBOS1595193768801,5806.69,23.44
d1118b92d333f6ddd0462d0a8556d72c,Mary,Decker,01/27/1942,048 Thomas Isle Apt. 340,North Elizabeth,33574,SD,357-54-2704,JCB 16 digit,KHWB1770323462729,7680.86,60.14
b2f63db1a5e268b0f032c077df847427,James,Sanchez,03/20/1971,64282 Cynthia Corners Suite 040,New Samuel,38485,OK,896-45-1698,Diners Club / Carte Blanche,UKBQ5194382555431,5495.01,27.85
ea836d99521d1bb05769cb532af07d38,Ronald,Phillips,06/20/1987,7081 Suzanne Ferry,Lake Dawn,90415,ID,005-34-6490,Discover,KXRD4772698495562,5885.86,25.22
5626b4afd89bd4c8fe28e6ef35a61333,Stephanie,Garcia,02/10/1937,0494 Aaron Drive,South Glenchester,22984,ME,140-44-0657,Discover,GIBZ1185742390431,4122.31,28.74
1e1581966b7f14013a4d5c4ad7934e8f,Anthony,Brown,04/10/1925,25249 Thomas Expressway,North Tara,52996,WV,503-42-6520,American Express,NVZO5160807388206,7275.79,44.28
a54f58499f274c0008e8bb36af6d840b,Richard,Walters,12/24/2001,979 Patrick Walks Suite 164,Kristineview,62718,CA,379-25-6037,JCB 15 digit,RKQR6605621898884,6292.9,32.81
0476a63b9e166876a0d185940747fce9,Mark,Jones,12/12/1928,067 Monica Locks Suite 484,Adamsburgh,60535,SD,402-73-2729,VISA 19 digit,EXPH8014580058303,35.7,0.19
3bc75b6510990509cff8b655f8fc0215,Michelle,Robinson,04/14/1924,6689 Moore Wells,Jamesport,32469,LA,026-14-6366,JCB 16 digit,DYXH2476407684792,7648.69,36.63
93378213ec4c6f8714e7f08ba7b3c514,Sandra,Lane,07/05/1909,692 Hall Radial,Karinaville,02436,NV,026-73-2617,VISA 16 digit,YVJA6544188922250,833.45,4.9
d3fcbc37ef870b18d613cf38b137135f,Debra,Rogers,01/05/2000,319 Nicholas Springs,East Kathy,40405,NM,098-92-8424,Mastercard,SYPU1876916190257,2874.21,19.04
ae4dadc6ccb578238bf6e204225a6ffd,Daniel,Smith,05/30/1917,2649 Jimmy Freeway Suite 249,Billyton,45579,VA,009-54-0069,Discover,MCTA5400556571838,3411.84,22.34
d13b2d75a2492a1c87c74df316c7ae59,Kimberly,Smith,03/05/2021,46102 Ellis Locks,South Lisa,22913,MI,228-40-1460,JCB 16 digit,SKLS2805861511651,7339.79,48.43
2f13888ef2c28a4d2ee31bb9817ac997,Joe,Choi,11/20/2003,0525 Lauren Well,West Darrenburgh,02916,CO,899-01-6805,JCB 16 digit,RCRP8650561458905,7373.89,58.07
7e5eb5948352e8cbb456ffa59f00a5f2,Jerome,Tucker,04/19/1971,4992 Turner Extension Suite 422,Joshuabury,97420,IA,336-58-7984,Mastercard,AABI7840261728356,5843.76,40.04
223d61079446e37b1e56d63fee2d2ba5,Stephanie,Wallace,08/02/1995,0739 Bryan Tunnel,New Jeffreyside,44185,AL,881-91-2653,JCB 15 digit,BIYQ8810401579493,371.91,2.96
8f0d6e88851726ca7ae4c130b32058de,Alan,Gillespie,12/21/2006,773 Rice Cove Apt. 502,New Robinmouth,55524,WV,639-13-8843,VISA 16 digit,OUCS6105533480516,7256.88,55.67
ab9eaae0926e06f30453a40c84a1bbbc,Robert,Chavez,02/19/1954,7054 Wheeler Harbor,New James,50407,AL,573-39-9652,Discover,GIJZ3376129193390,2074.22,10.89
f30c25a2dbd72925912ea3d12e4682e8,Bob,Donaldson,02/24/2003,1265 Scott Squares Apt. 032,Franklinland,87025,DE,167-90-4040,American Express,QWOC2989744636106,2400.77,15.37
a37d63d0301939d48565a20c7c3e3374,Christopher,Fisher,04/21/1971,43787 Robert Falls,Port Davidton,69171,NM,186-40-9447,Maestro,GAJT9963962146664,4816.68,35.22
d9e8fe7e4785f0a4ef9a853c8505eda2,John,Harvey,09/09/1931,605 Baker Place Apt. 852,East Brianland,49629,IN,197-43-3916,VISA 16 digit,BTIH2178199464074,6264.11,33.28
f5b5484c677f48d978eb9ffb9e307b56,Rebekah,Heath,05/30/1955,801 Martin Viaduct,Deanland,37695,WY,130-23-2291,Discover,PQMV1431476202876,7709.34,60.41
004e1c3bd3ce774dca9de7a9d964014b,Melissa,Jacobson,04/17/2005,23034 Tyler Roads,North Julieview,91989,MN,348-61-2541,VISA 13 digit,IMAW3286702012467,5937.69,25.35
dc6cb1559099387d84fac35fdbe2feeb,Alexandra,Mckay,01/11/1914,278 Bruce Points,New Nancyfort,43044,MN,518-55-8290,Diners Club / Carte Blanche,CHOE8968071246679,1600.51,9.21
9cca33941442c329da8d2fa07923aeee,Chelsea,Jackson,03/26/1986,422 Crystal Roads Suite 497,South Josephbury,75211,OR,708-41-1722,Maestro,SYHC7704319906361,2651.09,17.31
d165ad23e13f04e964b4bb3f96b93532,Tammy,Braun,02/17/1981,606 Johnson Manor,New Paulmouth,78545,WV,861-72-1841,Diners Club / Carte Blanche,VAIL7226311009020,4900.19,31.84
3b10e3b75ffa224ddedf0aaba299d68b,Christina,Fox,07/12/1955,2959 Sabrina Mountain,South Christine,27498,NJ,046-04-4952,VISA 19 digit,PLOU6142579010161,6930.01,40.94
2063362fdd4b0b73f7955cbabb385db9,Kylie,Johnson,12/18/1983,364 Knapp Row Suite 984,Williamshaven,91817,IA,650-09-9245,VISA 16 digit,FTDH3015040788338,2154.37,14.79
db5dc9ec3a681269b414e67a24da988b,Janet,York,08/29/2012,989 Bailey Ville Suite 207,Derrickmouth,74647,NJ,261-09-0379,VISA 16 digit,UWST8739928753351,2746.65,20.65
e39a3a74ab1e761578fb8226707c4b9b,Tiffany,Ellison,01/29/1908,559 Dale Mission Apt. 776,East Josephmouth,23346,NE,298-66-5638,JCB 16 digit,IAFV1438363784479,7261.18,29.12
34bd5455be1fcb4d29d101b8cbf02cfc,Billy,Stephens,03/24/1953,1185 Linda Tunnel Apt. 359,East Christine,47184,IA,059-12-2317,VISA 16 digit,VWPK5478977695789,2135.79,10.6
91c0d72f6b57c0ae5442981247dd56f9,Debbie,Baker,01/11/2008,97272 Wesley View Apt. 416,Tamifurt,09394,MD,291-60-2206,Diners Club / Carte Blanche,JJIR4319981295613,2267.36,12.27
650c1e1d81ef6c90efc483edf19e51bb,Kimberly,Castro,03/08/1967,5524 Samuel Cliff Suite 088,Orozcofurt,67311,UT,173-60-0261,Maestro,DKSX2827775881040,1763.08,11.52
6d80a02531192d0af1e8007d9359dc36,Tanya,Davis,06/30/1994,363 Johnson Canyon,North Jackside,61899,MT,252-67-2024,VISA 19 digit,HCWE5188365767060,4475.35,23.44
029cb640ee5ea758995fc78b5fd72a9c,Melissa,Johnson,09/24/1961,62019 Cain Views,Petershire,49596,KS,675-37-9321,Maestro,EETB0791369466680,5304.73,25.32
1e00a5322f40f83e3b5c8b831d6a73a5,Billy,Taylor,11/08/1975,9126 Pierce Port Apt. 342,Stevensfurt,88003,NC,114-88-8917,Diners Club / Carte Blanche,EOJC9564942317689,7415.81,44.52
20eb52f78ef9dd126ad7955941100f9a,Edward,Larsen,06/09/2011,490 Emily Squares,Mcguireberg,44973,WV,872-79-9023,Maestro,XVMN1261365191690,627.91,2.85
9eb627493bab7469c50c15f423139eaa,Joseph,Lawrence,04/23/1926,70181 Tyler Point Suite 541,North Katie,81156,NH,455-73-0529,JCB 16 digit,WEJG6102881974735,5381.76,37.64
609b91758172a09bf1926610db90170e,Heidi,Flowers,12/02/1912,5814 Judy Lock,Willieton,85611,WY,136-34-2763,VISA 16 digit,EZVG9596313385048,1540.16,9.55
4611c1798d1a608f1cc14954e3a33b06,Monique,Rodriguez,05/04/2012,7828 Amy Parks,West Sharon,01291,VA,231-12-1396,Mastercard,UPST8725115939629,3739.43,15.87
4ce3e804fcf96241d8d98ebe8b4f8e4b,Andrea,Sullivan,05/10/2001,062 Douglas Crescent,Roystad,34754,IN,561-44-1109,VISA 16 digit,HVCT5074997895708,4105.57,30.63
ebcabb10204ce0e1f85e38e187084d97,Leah,Stokes,07/04/1982,62551 Brandon Estate Apt. 174,Jasonfurt,80106,VT,840-13-6112,Maestro,TUGY0511441904769,3302.17,14.46
7054c43b593c00b87ba12ed8e5a2ddc8,Scott,Meza,09/11/2007,08603 Williams Tunnel,Lanetown,60369,NM,674-29-4573,VISA 13 digit,SDXE5362496678516,2574.45,18.59
79ef83dbbcb1a485ddd50962ef565116,Jim,Le,09/28/1940,075 Gary Stream Apt. 053,North Eric,82586,PA,659-07-3131,American Express,BTZJ9638358727478,1483.57,9.89
3d0f870957293883d1a643ec9fb779d8,Edwin,Barton,04/04/1971,885 Amy Knoll,Nelsonview,09970,SC,721-90-2317,VISA 16 digit,IQET7305846479154,1816.64,14.12
fef08b756a9ddc99bdcb8f990b3d1437,Barbara,Hall,02/25/1936,733 Brian Falls Suite 649,East Wendyport,30791,SC,601-37-5501,JCB 16 digit,LPXL8167842262681,3992.97,23.29
f45008ef4ca66b3aa917636f01f66fcd,Alexander,Smith,07/18/1963,532 Brianna Shoals,Murphyburgh,06717,ID,430-72-9933,American Express,WTQV0651114002193,3699.77,17.77
916fb70e6771782e40400435f836c79c,Eric,Taylor,10/26/1959,30408 Howard Street Suite 677,Singhfort,92719,MN,345-25-2069,JCB 15 digit,MJDJ3780958031361,3086.96,23.22
61a3c7699c2d670657e88cf0971925ce,Robert,Anderson,04/02/1916,73643 Leslie Shores Apt. 487,North Kenneth,26164,SD,520-46-5559,VISA 13 digit,SLFX2964669507178,6712.79,29.73
ddc02ee9dd7bfc1be50863a2ba6c0297,Julie,Ross,09/24/2013,742 Howard Rue Suite 764,Fullerbury,48267,NM,561-88-8767,VISA 16 digit,EEKP5995620782933,6794.92,40.02
a10fbf5ab5f66f75654fea6b31dd6389,Albert,Gibson,01/17/1995,8893 Gibbs Street Apt. 494,Hallville,22490,OR,309-14-0066,American Express,HKYJ9223210974051,1149.41,4.71
ac88f83d6546f3b1833d8a9cad07358d,Janet,Davis,05/30/1959,719 Jackson Expressway,Lake Kimberly,70568,IA,703-57-2691,Maestro,LRPX5556478833838,6539.49,48.54
93457fd4e89b1fc8f10f1feec7d4c4aa,Victoria,Finley,10/16/2002,593 Rachel Dale Apt. 117,Sharonberg,62788,NH,775-25-6254,American Express,UAIC1468001698059,307.25,1.25
a185bb3f72faab32c659ff9ceaa759aa,Christopher,Thompson,09/10/1994,4337 Jessica Glens,Port Craig,78990,OR,251-44-2924,VISA 19 digit,LATR4098484237322,6601.97,27.42
180a79b475c858b76d951ff1746c3210,Amy,Harvey,03/26/1993,69411 Brewer Cove Apt. 041,Lake Amy,37710,WA,285-55-7490,American Express,CWLE4336126015003,5615.75,37.2
85e8524ed02a12a896b9997d292bc1e2,Melissa,Willis,06/02/1954,0512 Bennett Ramp,Floresville,74507,SC,134-72-1213,Discover,OFVS2761924291078,77.36,0.49
4faf5cd53d7bae20394299d3ae9af6ce,Melissa,Bradshaw,01/05/1982,486 Katherine Land,Julieberg,93985,NY,413-16-3258,VISA 13 digit,WBGE5692322961820,4640.43,20.38
a6395f54b552cd854da2dda974144e2a,Kathleen,Lee,09/27/1993,636 Nicole Gateway,Atkinsonland,79662,IA,489-89-9340,VISA 13 digit,BWNT9876429410401,7567.1,43.03
84e6ec2d262b775b758683e17b19ea38,Lucas,Norton,08/13/1970,32384 Brown Pines Suite 356,Jackiefurt,51399,ME,192-14-3592,Diners Club / Carte Blanche,YCFT1684189623520,6052.19,31.74
b58997e19ff85bfdb10b2591ef222b17,James,Scott,05/28/2015,066 Garrett Divide Apt. 174,Lesliechester,29298,NM,770-21-8466,Mastercard,INPX8864014531783,6121.51,39.8
e7e5512985db17bcb05c5ec125dcf7af,Bonnie,Jones,04/10/1969,230 Joseph Mountain Suite 884,Jamesmouth,02524,WV,512-59-7981,JCB 16 digit,VGMO4762327053298,6561.94,44.58
1d56a4e96536868a9c1b18ce49fd7f82,Amy,Clark,06/18/1929,340 Harris Ways,East Samuel,32496,IN,112-15-8590,Diners Club / Carte Blanche,ZYBO2352866618681,5403.72,30.05
a2d9f002a65d4dd46f42bb6ce78464dc,Timothy,Flowers,03/24/1925,6606 Hunt Lock,Berryview,27998,NM,463-78-9681,Diners Club / Carte Blanche,PWTL5288335809024,7547.74,43.92
11268644c6c8c6feeb1abaa3506c0e8c,Debra,Butler,08/02/1942,09239 Robert Hills,Charlesfort,14518,SD,086-76-3515,VISA 19 digit,JGXT2132003445534,7895.54,37.84
b5c4d94eb746988dbd332a2853120468,Kristen,Patton,05/11/2011,3143 Andrew Station Suite 821,Port Dave,35873,FL,713-64-7266,JCB 15 digit,OTPB8376482320319,6825.86,40.97
d25a1079832946ce3efcc4f93b0e773b,Michelle,Robinson,03/02/2003,115 Morgan Dale Apt. 027,East Wayne,94365,CO,730-84-3571,VISA 13 digit,IHBS7133833293530,1344.29,6.98
a71cad12ac019a313ba3d98eb06ac25d,Carrie,Campbell,03/26/1993,211 Marshall Key,Ryanhaven,71963,MI,329-54-2220,Maestro,ZFRV4206660956484,3853.2,24.68
1743b67357829eaf3c98526ab94dfc01,Alan,Cruz,03/02/1931,978 James Manor Suite 235,Pierceshire,13017,TN,379-05-5970,Mastercard,EXBF8898416446775,2902.39,19.15
a9890b87f2ace11e1bd028f28d1fe400,David,Fox,11/12/2005,152 Calvin Orchard Apt. 879,Michaelstad,15220,CA,629-85-4726,VISA 19 digit,TDEZ3825620791859,3618.23,25.63
6c0fff633a41164f72f1fc8eea6fd841,Ryan,Cox,04/15/1978,38140 Kennedy Knoll Apt. 094,New Dominiqueville,21757,NC,631-74-1578,VISA 16 digit,CZCO1300111172174,7234.68,48.53
fe5b3250c080af0d8f2fbd25af33709e,Francisco,Mcfarland,12/26/1937,6584 Torres Coves,East Kenneth,89127,VA,329-33-6787,Discover,SVTX0086069376217,3197.93,17.25
f6817f60b062821b6dd5e700dd4b4b7a,Deborah,Sherman,06/30/2015,544 Morales Rest,New Derrickhaven,61804,MT,171-71-0446,JCB 15 digit,GQYR7463770000284,1821.33,9.44
96f88e8aa034b2e56de25fd6aab7f3ec,Michelle,Rowland,04/21/1962,8062 James Ports Suite 287,West Christopherport,43687,SC,667-88-6082,Discover,CMSC5553098711082,2739.75,19.05
92b7bb91a3b1614a21fbeb5b53fc09b2,Monica,Gordon,06/19/1972,95955 Gordon Roads,Danieltown,96864,LA,424-83-5753,Discover,LQAD0248933320074,2557.72,20.01
3edb34eb5bba2321984e1f36ab1cd239,Edwin,Miller,06/07/1907,183 Moore Rapid Apt. 986,Evansberg,51191,VT,802-92-0499,VISA 16 digit,HSCD0037416758554,7679.62,44.64
dcf0e773ad9aa4ce51a10d125e1d1961,Catherine,Bonilla,12/17/1944,90937 Kathy Plain Suite 648,Lake Jessica,03600,UT,535-60-0230,American Express,JXOA1356004588736,976.1,4.33
ff9e76c23c7d8e4202d1423efb9212cc,Karen,Maynard,02/18/1919,5756 Lori Light Apt. 269,North Mitchellshire,20633,VA,385-18-6603,VISA 13 digit,SXBA3234160292286,5327.98,40.8
6a7bf411ad0992d36d06345dcb6c4ba5,Michael,Jones,10/03/1942,7151 Audrey Flat,Lake Vanessa,37949,PA,675-41-5042,VISA 16 digit,EUTM8681521079289,7489.09,42.27
1d68cadc34bd2f34445f165bfe9a34af,Gary,Gray,02/27/1959,9350 Jacqueline Overpass,North Daniel,95140,OH,087-70-6981,American Express,SWHT7077415886460,2026.18,12.54
34eecd3371a4f7f246d5a83fc025aee8,Lynn,Booth,12/08/1952,29350 Gibson Divide Suite 227,Stevenbury,38063,CT,637-93-5521,JCB 15 digit,GFQI5881529254758,5699.51,26.87
06568710d799aec4e7d19d6765f80ffe,Charles,Sanchez,07/10/1964,635 Martin Mountains,Port Johntown,88948,MI,146-66-6920,VISA 16 digit,MYDD5879057729274,1802.8,12.57
ac8ba43750c07e2125e6ea9dab29b1ba,Mary,Wheeler,04/29/1988,9674 Mosley Brooks,Lake Matthewstad,79465,LA,432-88-0525,Maestro,WQYN6097096782461,4414.15,17.85
ddaf20dcb2d2f122fcd7056268d1be62,Zachary,Gillespie,10/08/1974,05250 Elizabeth Lodge Suite 015,Port Toddshire,15838,KY,689-29-9165,VISA 16 digit,KUHB5949976318379,5387.66,24.01
9335b8f2b19e5744cb914d141f4612ea,Brittney,Cole,09/08/2017,934 Carroll Springs,West Melissamouth,62770,NJ,134-13-7199,VISA 16 digit,SYEZ3300431492121,2275.84,17.78
6e101b35f5eea531718646d8b5490de6,Jasmine,Phillips,11/20/1932,29317 Jessica Highway,Darrellchester,16765,WY,391-10-8924,American Express,VAUV9152678107818,193.55,1.22
e9b637497abc012180527ab6f3ddfd33,Monique,Johnston,05/25/1958,921 Bridges Pike Suite 526,Cooperview,28615,NY,464-27-8480,VISA 16 digit,KRMC8585048439558,6732.29,43.22
bc17899c2c4197f7c989360f0b6829c1,Ashley,Knight,01/10/1999,7383 Eric Mills,Weberstad,71897,VA,399-12-3674,VISA 16 digit,XIVW3013666361687,79.76,0.52
da0e11384d033b4f790149272945b80d,Jessica,Harmon,11/14/1960,10403 Emily Squares Suite 759,Elliottmouth,36753,NE,236-87-5669,VISA 16 digit,WOBP4055554713006,3426.06,26.58
88ff79aa78bc61d70871e0ca2617d670,Amber,Gill,12/19/2015,75492 Donald Point Suite 886,Port Sonya,39668,CT,072-57-2998,VISA 16 digit,IJOF9439672006536,787.4,3.83
a7156c0e5c04d3628e26a957e1f6269a,Christopher,Hancock,08/08/1976,444 Cruz Trail Suite 050,North Judyville,45796,NM,554-60-9866,VISA 19 digit,MUYH3686025620293,5296.75,35.69
339fea49e16a6908c0df65888b0d1b29,Dustin,Jordan,12/02/1954,816 Crystal Cliff,Alexanderton,65884,MN,790-25-3347,Discover,OUFH6774994266130,3601.92,27.5
434a25108fedd3e9b52e35028bb607a6,Elizabeth,Lopez,01/20/1961,6677 Curtis Fall,West Sandra,30267,MO,707-35-7382,VISA 16 digit,EXSA5624288231120,883.47,6.16
830acf576dae95e6060b859ff331b28e,Timothy,Miller,03/29/1920,19008 Reyes Row,Greenmouth,41385,NV,556-88-9084,American Express,CUUW7826219512626,7711.81,34.16
2140c72548abe916e1947f1548bc6cbd,Lisa,Waller,03/18/1949,1246 Vanessa Pines,Chanhaven,59963,MT,618-08-0521,VISA 16 digit,IIBN7849635362339,7629.97,45.43
64b7a4c899a5d26aabf8b11affec97f2,Nancy,Schultz,01/13/2003,54542 Hartman Glen Suite 007,Murraybury,77573,ID,508-96-3626,Discover,TXYY2844266569314,5011.35,34.44
e1eaed6df530d51e5d639713d63dc9fb,Melissa,Barnes,10/11/1978,82041 Kimberly Circle Apt. 323,Stevenville,41517,ID,749-09-6365,VISA 16 digit,GQTB0118395196298,3274.34,13.4
